0.0000000000	 0.5000000000
0.1000000000	 0.6575000000
0.2000000000	 0.8294875000
0.3000000000	 1.0153836875
0.4000000000	 1.2145489747
0.5000000000	 1.4262766170
0.6000000000	 1.6497856618
0.7000000000	 1.8842131563
0.8000000000	 2.1286055377
0.9000000000	 2.3819091192
1.0000000000	 2.6429595767
1.1000000000	 2.9104703322
1.2000000000	 3.1830197171
1.3000000000	 3.4590367874
1.4000000000	 3.7367856501
1.5000000000	 4.0143481434
1.6000000000	 4.2896046984
1.7000000000	 4.5602131918
1.8000000000	 4.8235855769
1.9000000000	 5.0768620625
2.0000000000	 5.3168825790
