0.0000000000	 0.5000000000
0.1000000000	 0.6500000000
0.2000000000	 0.8140000000
0.3000000000	 0.9914000000
0.4000000000	 1.1815400000
0.5000000000	 1.3836940000
0.6000000000	 1.5970634000
0.7000000000	 1.8207697400
0.8000000000	 2.0538467140
0.9000000000	 2.2952313854
1.0000000000	 2.5437545239
1.1000000000	 2.7981299763
1.2000000000	 3.0569429740
1.3000000000	 3.3186372714
1.4000000000	 3.5815009985
1.5000000000	 3.8436510984
1.6000000000	 4.1030162082
1.7000000000	 4.3573178290
1.8000000000	 4.6040496119
1.9000000000	 4.8404545731
2.0000000000	 5.0635000304
